theta,phi,B
3.951688872439991507e-02,1.333860568004604785e-01,2.669982353707985645e+00
3.951688872439991507e-02,1.404063755794320856e-01,2.673931627506289210e+00
3.951688872439991507e-02,1.474266943584036926e-01,2.679359055082742636e+00
3.951688872439991507e-02,1.544470131373752997e-01,2.685742793212196222e+00
3.951688872439991507e-02,1.614673319163469067e-01,2.692483624724458569e+00
3.951688872439991507e-02,1.684876506953185138e-01,2.698971801647581437e+00
3.951688872439991507e-02,1.755079694742901208e-01,2.704653494908111355e+00
3.951688872439991507e-02,1.825282882532617279e-01,2.709089097268210455e+00
3.951688872439991507e-02,1.895486070322333072e-01,2.711996809822509569e+00
3.951688872439991507e-02,1.965689258112049143e-01,2.713276896059008791e+00
3.951688872439991507e-02,2.035892445901765213e-01,2.713014445144823039e+00
3.951688872439991507e-02,2.106095633691481284e-01,2.711461125548507489e+00
3.951688872439991507e-02,2.176298821481197354e-01,2.708998896192725603e+00
3.951688872439991507e-02,2.246502009270913425e-01,2.706090670537328435e+00
3.951688872439991507e-02,2.316705197060629495e-01,2.703224263826819129e+00
3.951688872439991507e-02,2.386908384850345566e-01,2.700856456831533414e+00
3.951688872439991507e-02,2.457111572640061636e-01,2.699363653970878296e+00
3.951688872439991507e-02,2.527314760429777429e-01,2.699004483741239913e+00
3.951688872439991507e-02,2.597517948219493777e-01,2.699897964324512234e+00
3.951688872439991507e-02,2.667721136009209570e-01,2.702018784547833619e+00
3.951688872439991507e-02,2.737924323798925919e-01,2.705209109979727966e+00
3.951688872439991507e-02,2.808127511588641712e-01,2.709204390095506731e+00
3.951688872439991507e-02,2.878330699378358060e-01,2.713669147654418357e+00
3.951688872439991507e-02,2.948533887168073853e-01,2.718237837828144876e+00
3.951688872439991507e-02,3.018737074957789646e-01,2.722555646049415579e+00
3.951688872439991507e-02,3.088940262747505994e-01,2.726314530545605130e+00
3.951688872439991507e-02,3.159143450537221787e-01,2.729280803277255085e+00
3.951688872439991507e-02,3.229346638326938135e-01,2.731311910652518105e+00
3.951688872439991507e-02,3.299549826116653928e-01,2.732361613415514423e+00
3.951688872439991507e-02,3.369753013906370276e-01,2.732474256618873998e+00
3.951688872439991507e-02,3.439956201696086069e-01,2.731770071884586315e+00
3.951688872439991507e-02,3.510159389485802417e-01,2.730424320228242330e+00
3.951688872439991507e-02,3.580362577275518210e-01,2.728643485316732953e+00
3.951688872439991507e-02,3.650565765065234558e-01,2.726641657193947132e+00
3.951688872439991507e-02,3.720768952854950351e-01,2.724619766210350402e+00
3.951688872439991507e-02,3.790972140644666144e-01,2.722749550919851380e+00
3.951688872439991507e-02,3.861175328434382492e-01,2.721163219450876802e+00
3.951688872439991507e-02,3.931378516224098285e-01,2.719948846510837459e+00
3.951688872439991507e-02,4.001581704013814633e-01,2.719150776314740892e+00
3.951688872439991507e-02,4.071784891803530426e-01,2.718773776956334043e+00
3.951688872439991507e-02,4.141988079593246774e-01,2.718789465431154184e+00
3.951688872439991507e-02,4.212191267382962567e-01,2.719143591288038841e+00
3.951688872439991507e-02,4.282394455172678915e-01,2.719763077165751053e+00
3.951688872439991507e-02,4.352597642962394708e-01,2.720562175073100608e+00
3.951688872439991507e-02,4.422800830752111056e-01,2.721447597528054096e+00
3.951688872439991507e-02,4.493004018541826849e-01,2.722322913036751224e+00
3.951688872439991507e-02,4.563207206331542642e-01,2.723092766999620551e+00
3.951688872439991507e-02,4.633410394121258991e-01,2.723667549107501085e+00
3.951688872439991507e-02,4.703613581910974784e-01,2.723968968384042455e+00
3.951688872439991507e-02,4.773816769700691132e-01,2.723936654240049382e+00
3.951688872439991507e-02,4.844019957490406925e-01,2.723535451137884422e+00
3.951688872439991507e-02,4.914223145280123273e-01,2.722762614571621498e+00
3.951688872439991507e-02,4.984426333069839066e-01,2.721653751668684063e+00
3.951688872439991507e-02,5.054629520859554859e-01,2.720286171904148009e+00
3.951688872439991507e-02,5.124832708649271762e-01,2.718778382614476907e+00
3.951688872439991507e-02,5.195035896438987555e-01,2.717284797882324465e+00
3.951688872439991507e-02,5.265239084228703348e-01,2.715985297925710196e+00
3.951688872439991507e-02,5.335442272018419141e-01,2.715070004775939960e+00
3.951688872439991507e-02,5.405645459808134934e-01,2.714720420369282738e+00
3.951688872439991507e-02,5.475848647597851837e-01,2.715088779769524674e+00
3.951688872439991507e-02,5.546051835387567630e-01,2.716277982729322638e+00
3.951688872439991507e-02,5.616255023177283423e-01,2.718324682191157748e+00
3.951688872439991507e-02,5.686458210966999216e-01,2.721187970110549692e+00
3.951688872439991507e-02,5.756661398756716119e-01,2.724745602297200975e+00
3.951688872439991507e-02,5.826864586546431912e-01,2.728798892923270270e+00
3.951688872439991507e-02,5.897067774336147705e-01,2.733086383781655915e+00
3.951688872439991507e-02,5.967270962125863498e-01,2.737305287739813409e+00
3.951688872439991507e-02,6.037474149915579291e-01,2.741138672075916549e+00
