theta,phi,B
3.951688872439991507e-02,8.283976159186493549e-01,2.619108669706609049e+00
3.951688872439991507e-02,8.354179346976209342e-01,2.624639398170169002e+00
3.951688872439991507e-02,8.424382534765925135e-01,2.630332143024661118e+00
3.951688872439991507e-02,8.494585722555640928e-01,2.636158313534767927e+00
3.951688872439991507e-02,8.564788910345357831e-01,2.642089107072228771e+00
3.951688872439991507e-02,8.634992098135073624e-01,2.648096057541721393e+00
3.951688872439991507e-02,8.705195285924789417e-01,2.654151469035257005e+00
3.951688872439991507e-02,8.775398473714505210e-01,2.660228713512300835e+00
3.951688872439991507e-02,8.845601661504222113e-01,2.666302384426362693e+00
3.951688872439991507e-02,8.915804849293937906e-01,2.672348312837113493e+00
3.951688872439991507e-02,8.986008037083653699e-01,2.678343467355793983e+00
3.951688872439991507e-02,9.056211224873369492e-01,2.684265772771079028e+00
3.951688872439991507e-02,9.126414412663085285e-01,2.690093892830638378e+00
3.951688872439991507e-02,9.196617600452802188e-01,2.695807028971675123e+00
3.951688872439991507e-02,9.266820788242517981e-01,2.701384787682397537e+00
3.951688872439991507e-02,9.337023976032233774e-01,2.706807164032680735e+00
3.951688872439991507e-02,9.407227163821949567e-01,2.712054677795917357e+00
3.951688872439991507e-02,9.477430351611666470e-01,2.717108682290761745e+00
3.951688872439991507e-02,9.547633539401382263e-01,2.721951846107391493e+00
3.951688872439991507e-02,9.617836727191098056e-01,2.726568786328027016e+00
3.951688872439991507e-02,9.688039914980813849e-01,2.730946811131702567e+00
3.951688872439991507e-02,9.758243102770529642e-01,2.735076712257234810e+00
3.951688872439991507e-02,9.828446290560246545e-01,2.738953535874410594e+00
3.951688872439991507e-02,9.898649478349962338e-01,2.742577255584933482e+00
3.951688872439991507e-02,9.968852666139678131e-01,2.745953274329806515e+00
3.951688872439991507e-02,1.003905585392939503e+00,2.749092692768315693e+00
3.951688872439991507e-02,1.010925904171910972e+00,2.752012299135457418e+00
3.951688872439991507e-02,1.017946222950882662e+00,2.754734257804895226e+00
3.951688872439991507e-02,1.024966541729854352e+00,2.757285498363180487e+00
3.951688872439991507e-02,1.031986860508825821e+00,2.759696831289224050e+00
3.951688872439991507e-02,1.039007179287797511e+00,2.762001837797511516e+00
3.951688872439991507e-02,1.046027498066768979e+00,2.764235597943125899e+00
3.951688872439991507e-02,1.053047816845740670e+00,2.766433331277486918e+00
3.951688872439991507e-02,1.060068135624712360e+00,2.768629027582773627e+00
3.951688872439991507e-02,1.067088454403683828e+00,2.770854141740710208e+00
3.951688872439991507e-02,1.074108773182655518e+00,2.773136417597608538e+00
3.951688872439991507e-02,1.081129091961626987e+00,2.775498892324065103e+00
3.951688872439991507e-02,1.088149410740598677e+00,2.777959117090647467e+00
3.951688872439991507e-02,1.095169729519570367e+00,2.780528613777276448e+00
3.951688872439991507e-02,1.102190048298541836e+00,2.783212572562459020e+00
3.951688872439991507e-02,1.109210367077513526e+00,2.786009782826888603e+00
3.951688872439991507e-02,1.116230685856485216e+00,2.788912780534268165e+00
3.951688872439991507e-02,1.123251004635456685e+00,2.791908189227048087e+00
3.951688872439991507e-02,1.130271323414428375e+00,2.794977228599701657e+00
3.951688872439991507e-02,1.137291642193399843e+00,2.798096363531198616e+00
3.951688872439991507e-02,1.144311960972371534e+00,2.801238066548783490e+00
3.951688872439991507e-02,1.151332279751343224e+00,2.804371667070304053e+00
3.951688872439991507e-02,1.158352598530314692e+00,2.807464260763836261e+00
3.951688872439991507e-02,1.165372917309286382e+00,2.810481651647984691e+00
3.951688872439991507e-02,1.172393236088257851e+00,2.813389298210114298e+00
3.951688872439991507e-02,1.179413554867229541e+00,2.816153233288353430e+00
