theta,phi,B
0.000000000000000000e+00,1.632224116110897905e+00,2.590940233795067660e-01
0.000000000000000000e+00,1.649774913058327019e+00,2.590974041106037240e-01
0.000000000000000000e+00,1.667325710005755912e+00,2.591013740268667820e-01
0.000000000000000000e+00,1.684876506953185027e+00,2.591057766993932199e-01
0.000000000000000000e+00,1.702427303900614142e+00,2.591104381042495519e-01
0.000000000000000000e+00,1.719978100848043034e+00,2.591151733640748578e-01
0.000000000000000000e+00,1.737528897795472149e+00,2.591197939705038866e-01
0.000000000000000000e+00,1.755079694742901042e+00,2.591241151658369990e-01
0.000000000000000000e+00,1.772630491690330157e+00,2.591279631163332930e-01
0.000000000000000000e+00,1.790181288637759049e+00,2.591311814764705734e-01
0.000000000000000000e+00,1.807732085585188164e+00,2.591336369299615527e-01
0.000000000000000000e+00,1.825282882532617057e+00,2.591352233051803511e-01
0.000000000000000000e+00,1.842833679480046172e+00,2.591358639045610590e-01
0.000000000000000000e+00,1.860384476427475064e+00,2.591355117621164661e-01
0.000000000000000000e+00,1.877935273374904179e+00,2.591341476503680186e-01
0.000000000000000000e+00,1.895486070322333072e+00,2.591317757945959532e-01
0.000000000000000000e+00,1.913036867269762187e+00,2.591284174119928285e-01
0.000000000000000000e+00,1.930587664217191080e+00,2.591241023666381316e-01
0.000000000000000000e+00,1.948138461164620194e+00,2.591188594061410999e-01
0.000000000000000000e+00,1.965689258112049309e+00,2.591127056084935321e-01
0.000000000000000000e+00,1.983240055059478202e+00,2.591056358034492524e-01
0.000000000000000000e+00,2.000790852006907095e+00,2.590976128273538848e-01
0.000000000000000000e+00,2.018341648954336431e+00,2.590885595111652173e-01
0.000000000000000000e+00,2.035892445901765324e+00,2.590783532788244470e-01
0.000000000000000000e+00,2.053443242849194217e+00,2.590668241415136630e-01
0.000000000000000000e+00,2.070994039796623110e+00,2.590537567120588247e-01
0.000000000000000000e+00,2.088544836744052446e+00,2.590388966376003244e-01
0.000000000000000000e+00,2.106095633691481339e+00,2.590219615680448562e-01
0.000000000000000000e+00,2.123646430638910232e+00,2.590026564584744784e-01
0.000000000000000000e+00,2.141197227586339125e+00,2.589806926656900710e-01
0.000000000000000000e+00,2.158748024533768461e+00,2.589558099659073354e-01
0.000000000000000000e+00,2.176298821481197354e+00,2.589278003173786646e-01
0.000000000000000000e+00,2.193849618428626247e+00,2.588965319434341494e-01
0.000000000000000000e+00,2.211400415376055140e+00,2.588619721410578833e-01
0.000000000000000000e+00,2.228951212323484476e+00,2.588242071466529959e-01
