theta,phi,B
0.000000000000000000e+00,9.126414412663085285e-01,2.632528717712799171e+00
0.000000000000000000e+00,9.196617600452802188e-01,2.638606487984417992e+00
0.000000000000000000e+00,9.266820788242517981e-01,2.644623208585567653e+00
0.000000000000000000e+00,9.337023976032233774e-01,2.650558896652304597e+00
0.000000000000000000e+00,9.407227163821949567e-01,2.656395966568779521e+00
0.000000000000000000e+00,9.477430351611666470e-01,2.662119521938267397e+00
0.000000000000000000e+00,9.547633539401382263e-01,2.667717565646249955e+00
0.000000000000000000e+00,9.617836727191098056e-01,2.673181150914523130e+00
0.000000000000000000e+00,9.688039914980813849e-01,2.678504496021628434e+00
0.000000000000000000e+00,9.758243102770529642e-01,2.683685078177927341e+00
0.000000000000000000e+00,9.828446290560246545e-01,2.688723709912662407e+00
0.000000000000000000e+00,9.898649478349962338e-01,2.693624587351059585e+00
0.000000000000000000e+00,9.968852666139678131e-01,2.698395287420039423e+00
0.000000000000000000e+00,1.003905585392939503e+00,2.703046683449744414e+00
0.000000000000000000e+00,1.010925904171910972e+00,2.707592747935718247e+00
0.000000000000000000e+00,1.017946222950882662e+00,2.712050218027628024e+00
0.000000000000000000e+00,1.024966541729854352e+00,2.716438112653965842e+00
0.000000000000000000e+00,1.031986860508825821e+00,2.720777107726406907e+00
0.000000000000000000e+00,1.039007179287797511e+00,2.725088794340943643e+00
0.000000000000000000e+00,1.046027498066768979e+00,2.729394860821440449e+00
0.000000000000000000e+00,1.053047816845740670e+00,2.733716249826262601e+00
0.000000000000000000e+00,1.060068135624712360e+00,2.738072344628615706e+00
0.000000000000000000e+00,1.067088454403683828e+00,2.742480233604968731e+00
0.000000000000000000e+00,1.074108773182655518e+00,2.746954089972502455e+00
0.000000000000000000e+00,1.081129091961626987e+00,2.751504687252935177e+00
0.000000000000000000e+00,1.088149410740598677e+00,2.756139052970589365e+00
0.000000000000000000e+00,1.095169729519570367e+00,2.760860247059322425e+00
0.000000000000000000e+00,1.102190048298541836e+00,2.765667240220605727e+00
0.000000000000000000e+00,1.109210367077513526e+00,2.770554862879660352e+00
0.000000000000000000e+00,1.116230685856485216e+00,2.775513797900883706e+00
0.000000000000000000e+00,1.123251004635456685e+00,2.780530598899455530e+00
0.000000000000000000e+00,1.130271323414428375e+00,2.785587728672482388e+00
0.000000000000000000e+00,1.137291642193399843e+00,2.790663626069324277e+00
0.000000000000000000e+00,1.144311960972371534e+00,2.795732821461726747e+00
0.000000000000000000e+00,1.151332279751343224e+00,2.800766128234967400e+00
0.000000000000000000e+00,1.158352598530314692e+00,2.805730938721191503e+00
0.000000000000000000e+00,1.165372917309286382e+00,2.810591647311636798e+00
0.000000000000000000e+00,1.172393236088257851e+00,2.815310212006325585e+00
0.000000000000000000e+00,1.179413554867229541e+00,2.819846850402637717e+00
0.000000000000000000e+00,1.186433873646201231e+00,2.824160849817253016e+00
0.000000000000000000e+00,1.193454192425172700e+00,2.828211456794597289e+00
0.000000000000000000e+00,1.200474511204144390e+00,2.831958801218451338e+00
0.000000000000000000e+00,1.207494829983115858e+00,2.835364806307342889e+00
0.000000000000000000e+00,1.214515148762087549e+00,2.838394038483271320e+00
0.000000000000000000e+00,1.221535467541059239e+00,2.841014459777326362e+00
0.000000000000000000e+00,1.228555786320030707e+00,2.843198058323777477e+00
0.000000000000000000e+00,1.235576105099002397e+00,2.844921347132865375e+00
0.000000000000000000e+00,1.242596423877974088e+00,2.846165735028661992e+00
0.000000000000000000e+00,1.249616742656945556e+00,2.846917783988335948e+00
0.000000000000000000e+00,1.256637061435917246e+00,2.847169372463265180e+00
3.951688872439991507e-02,0.000000000000000000e+00,2.847229280398092310e+00
3.951688872439991507e-02,7.020318778971604452e-03,2.846862417526634381e+00
3.951688872439991507e-02,1.404063755794320890e-02,2.845995503079972622e+00
3.951688872439991507e-02,2.106095633691481422e-02,2.844637235243681950e+00
3.951688872439991507e-02,2.808127511588641781e-02,2.842801576330835189e+00
3.951688872439991507e-02,3.510159389485802139e-02,2.840507571902095574e+00
3.951688872439991507e-02,4.212191267382962845e-02,2.837779085014493941e+00
3.951688872439991507e-02,4.914223145280122856e-02,2.834644426328676303e+00
3.951688872439991507e-02,5.616255023177283562e-02,2.831135864489389142e+00
3.951688872439991507e-02,6.318286901074443573e-02,2.827289010166066152e+00
3.951688872439991507e-02,7.020318778971604279e-02,2.823142080001932896e+00
3.951688872439991507e-02,7.722350656868764984e-02,2.818735061224080685e+00
3.951688872439991507e-02,8.424382534765925690e-02,2.814108811143209099e+00
3.951688872439991507e-02,9.126414412663086395e-02,2.809304135638964528e+00
3.951688872439991507e-02,9.828446290560245713e-02,2.804360895002266929e+00
